id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
313	flávio sérgio afférri	-0.4736	0.1506	15	5	8	3	10	2.029	2018.6667	3.3333	0.6763
315	francine oliveira batista	-0.5772	0.562	15	3	6	2	1	0.5926	2016.5	0.5	0.2963
324	fábio arantes quintão	-1.2065	0.1032	9	4	8	2	2	1.3333	2009	1	0.6667
325	fábio salles de arévalo	-0.2311	-0.0107	18	2	4	2	0	0	2021	0	0
329	gabriel maurício peruca de melo	-1.225	-0.0861	9	4	7	2	0	1	2004	0	0.5
331	gabriela eustáquio lacerda	-0.4326	-0.1221	6	10	14	4	2	0.3738	2018	0.5	0.0935
332	gabriela fonsêca leal	0.5772	-0.2771	13	32	92	13	4	9.2441	2021.9231	0.3077	0.7111
336	gabriella oliveira mendes	-0.2529	-0.8355	16	8	15	2	61	11.4019	2015	30.5	5.7009
339	geovana marinho do prado	0.8053	-0.1946	13	15	32	3	0	3	2023	0	1
343	germildo juvenal muchave	1.5234	-0.2513	19	7	14	2	0	0	2022	0	0
346	giancarlo de souza dias	1.1796	0.2041	12	10	35	5	14	9.1429	2021.4	2.8	1.8286
347	giancarlo s. dias	1.0586	0.3774	12	6	10	2	4	4.0635	2021.5	2	2.0317
349	gil rodrigues dos santos	-0.7034	-0.3101	4	15	22	6	13	7.4403	2013.3333	2.1667	1.24
353	glenda michele botelho	-0.017	-0.4007	18	3	6	2	2	0.4343	2019	1	0.2172
355	glêndara aparecida de souza martins	0.344	-0.28	1	100	360	89	98	101.1314	2019.2809	1.1011	1.1363
358	greice folis dagostin santinoni	0.7615	-0.3192	13	19	47	5	0	5	2023	0	1
359	guilherme benko de siqueira	-0.9864	-0.0264	9	32	67	22	27	8.5636	2015.4545	1.2273	0.3893
360	guilherme nobre lima do nascimento	0.3359	-0.0324	3	6	7	2	1	0.5926	2019	0.5	0.2963
361	guillaume delaplace	0.8676	0.6781	21	5	10	2	0	0	2017.5	0	0
367	hellena christina fernandes apolinário	-0.204	0.7754	7	4	11	3	0	1	2022	0	0.3333
369	henrique guilhon de castro	-0.6553	-0.3969	4	5	8	3	2	0.4058	2011.3333	0.6667	0.1353
371	hermanny matos da silva sousa	0.4304	-0.3018	1	9	12	2	0	2	2023	0	1
372	hermanny matos silva sousa	0.1959	-0.1717	20	25	52	8	6	2.4293	2019.875	0.75	0.3037
375	horllys gomes barreto	-0.6828	-0.5015	4	7	15	4	1	0.1277	2012	0.25	0.0319
376	hugo da costa reis	1.4577	-0.2248	19	7	14	2	0	0	2022	0	0
377	hugo maia fonseca	0.5155	-0.5	1	6	12	2	2	2.0317	2021	1	1.0159
378	hélio g. bonacorso	0.3508	0.6479	2	6	12	2	7	0.8077	2012	3.5	0.4038
379	iane brito tavares	-0.6341	-0.4466	4	5	12	4	6	1.2174	2011	1.5	0.3043
382	iara leandro dos santos	0.6876	0.1515	3	7	12	2	1	1.0159	2021	0.5	0.5079
387	ila raquel mello cardoso	-0.4528	0.3315	15	9	17	5	5	3.2023	2018	1	0.6405
388	ildon rodrigues do nascimento	-0.7029	-0.444	4	20	69	21	7	2.3451	2017.0476	0.3333	0.1117
389	ilsamar mendes soares	-0.59	0.0017	6	16	42	8	117	31.6106	2018.375	14.625	3.9513
394	isabella medeiros araújo	1.1123	0.2163	12	8	11	2	0	0	2021.5	0	0
399	itamar souza. reges	0.6169	-0.6242	22	1	1	2	0	2	2009	0	1
400	itana neiva batista	-1.0145	-0.1048	9	4	8	2	1	0.5926	2018.5	0.5	0.2963
403	j. a. teixeira	-0.5084	0.8017	11	3	5	2	1	0.6667	2012.5	0.5	0.3333
405	j. m. pelúzio	-0.8418	-0.2312	9	7	7	2	9	6	2014	4.5	3
408	jamayle silva teles	0.345	-0.0989	3	13	16	3	6	2.4293	2019.6667	2	0.8098
412	jane mara block	0.586	-0.4082	1	2	4	2	0	1	2023.5	0	0.5
413	jane sélia dos reis coimbra	-0.4735	0.8857	11	9	30	12	481	15.0785	2007.4167	40.0833	1.2565
417	jaqueline nascimento picada	0.1665	-0.7824	14	1	2	2	0	0	2005.5	0	0
427	joelma da costa borges	-0.293	-0.7234	16	12	33	5	74	21.8226	2016.6	14.8	4.3645
428	joenes mucci peluzio	-0.9761	0.1724	17	10	20	3	0	1	2022.3333	0	0.3333
429	jonas chaves alvim	-0.3737	-0.1451	6	4	7	2	2	0.3738	2015	1	0.1869
432	jorquiania ferreira leite	-0.1936	0.4544	5	9	15	4	2	1.1852	2019.25	0.5	0.2963
433	joseilson alves de paiva	-0.6616	0.0334	6	10	10	2	3	1.7778	2020.5	1.5	0.8889
434	josineide pereira de sousa	0.0794	-0.5733	14	6	7	2	0	0	2015.5	0	0
438	josé antonio chavez olortegui	-0.2403	0.7881	7	4	11	3	0	1	2022	0	0.3333
442	josé e. c. da silva	0.2909	0.1572	2	6	12	2	19	11.2593	2020	9.5	5.6296
443	josé eduardo bento de oliveira	0.819	-0.3174	13	18	54	5	0	5	2023	0	1
445	josé expedito cavalcante da silva	0.1209	0.3345	2	7	24	5	11	6.5185	2021.2	2.2	1.3037
446	josé gerley díaz castro	-0.4316	-0.7093	16	5	7	2	65	8.1383	2012.5	32.5	4.0691
450	josé pedro zanetti prado	1.2346	0.2952	12	12	37	6	16	12.1799	2020.8333	2.6667	2.03
451	josé sebastião cidreira vieira	1.4979	-0.2169	19	7	14	2	0	0	2022	0	0
452	joão de deus souza carneiro	0.3834	-0.6809	14	4	8	2	4	0.8116	2011	2	0.4058
453	joão francisco de matos neto	-0.8043	-0.5479	4	5	8	2	0	0	2023	0	0
455	joão paulo alves calçado	-0.8631	-0.1721	9	6	13	4	5	1.0556	2017	1.25	0.2639
456	joão paulo martins	-0.418	0.8511	11	2	4	2	29	3.3462	2012	14.5	1.6731
