id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
727	lucas rezende gomide	-0.1327	-0.6286	14	4	12	5	12	6.8352	2021.2	2.4	1.367
728	lucas rezende penido paschoal	-0.0637	0.7467	1	14	18	2	92	19.0301	2020	46	9.5151
730	lucas souza	0.296	-0.6409	10	3	5	2	19	1.0114	2008.5	9.5	0.5057
732	luciana da costa da silva	-0.0694	-0.2791	4	6	14	3	3	0.2806	2018	1	0.0935
737	luciano b. lima	-0.2501	0.6068	1	17	18	2	102	14.172	2020	51	7.086
744	ludgero cardoso galli vieira	0.3995	-0.4432	10	4	8	2	27	4.8155	2020	13.5	2.4077
747	luis artur valões bezerra	-0.2642	0.7715	1	14	16	2	51	4.5751	2018.5	25.5	2.2876
748	luis maurício bini	-0.3818	0.3079	3	4	5	2	32	1.3534	2002	16	0.6767
749	luisa maría sarmento-soares	-0.1041	0.1787	7	3	7	3	23	1.0455	2011	7.6667	0.3485
751	luiz carlos gomes	-0.5072	0.567	3	29	59	14	818	53.5989	2013.7143	58.4286	3.8285
752	luiz fernando duboc	-0.549	0.4146	15	18	35	2	0	0	2021	0	0
756	luiz roberto malabarba	-0.2832	0.3246	7	12	17	4	66	2.1804	2004.75	16.5	0.5451
757	luiza bangoim leal	-0.3433	-0.0082	11	9	9	2	4	0.9344	2022	2	0.4672
759	luziane miranda da silva	0.0459	-0.353	9	5	6	2	0	0	2020	0	0
767	lílian casatti	-0.4171	0.4382	15	27	47	3	7	5.5	2021.3333	2.3333	1.8333
768	lívia helena tonella	-0.4356	0.6913	3	15	20	3	8	3.981	2021	2.6667	1.327
770	lúcia helena rapp py‐daniel	-0.1644	0.3474	7	12	12	2	8	0.8485	2016.5	4	0.4243
784	m.b. teixeira	0.2463	-0.7242	10	5	14	4	9	1.0311	2012.75	2.25	0.2578
785	mac david da silva pinto	0.1845	0.183	8	6	12	8	12	2.9566	2020.5	1.5	0.3696
788	manoel a. uchôa-fernandes	0.369	-0.6241	10	2	4	2	36	0.7952	2007	18	0.3976
789	manoel mota dos santos	-0.8623	-0.7517	2	6	12	2	8	0.4199	2011	4	0.2099
790	manoela m. f. marinho	-0.1313	0.3269	7	13	14	2	11	6.136	2020.5	5.5	3.068
794	marcela bianchessi da cunha-santino	0.0965	0.1678	25	2	5	3	12	0.6298	2011	4	0.2099
796	marcelo alves de souza	-0.0418	-0.633	14	3	6	2	0	1	2023.5	0	0.5
797	marcelo c. andrade	-0.0106	0.6911	1	12	18	3	133	25.5496	2021	44.3333	8.5165
803	marcelo fulgêncio guedes de brito	-0.1121	0.6656	1	23	41	7	116	23.4194	2019.4286	16.5714	3.3456
805	marcelo larami santoro	0.2873	-0.2666	5	6	15	4	67	3.8954	2007	16.75	0.9738
807	marcelo r. britto	-0.1656	0.3173	7	13	14	2	4	0.636	2015	2	0.318
812	marcos a. l. bragança	0.2091	-0.5584	10	32	88	41	530	37.3353	2009.5854	12.9268	0.9106
814	marcos antônio pesquero	0.3561	-0.5188	10	4	6	2	9	1.4163	2019	4.5	0.7081
816	marcos carneiro novaes	1.9937	0.1585	12	2	4	2	6	0.9541	2019	3	0.477
817	marcos felipe gonçalves maia	-0.1585	-0.3928	9	4	12	7	2	0.2387	2018.1429	0.2857	0.0341
821	marcus josé conceição lopes	-0.7988	-0.5583	21	4	8	2	1	0.0343	2002.5	0.5	0.0172
