id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1140	rafael miranda arraz	-0.3866	0.3194	28	2	6	4	1	0.7857	2021.75	0.25	0.1964
1141	rafael p. leitão	-1.0126	-0.2271	14	18	35	2	0	0	2021	0	0
1143	rafael spiekermann	-0.2139	0.203	1	4	8	2	26	4.2261	2019	13	2.1131
1144	rafael stuani floriano	0.523	0.9795	5	12	21	3	12	1.2028	2017	4	0.4009
1153	ramiro andrade vilela	0.5678	-0.3344	4	4	7	2	15	0.7945	2010.5	7.5	0.3973
1154	raoul henry	-0.8344	-0.3419	2	16	25	5	106	15.1494	2020.2	21.2	3.0299
1156	raphael sânzio pimenta	-0.0587	-0.2648	17	8	11	4	27	1.22	2013.75	6.75	0.305
1165	regina yuri hashimoto miura	0.5322	0.9406	5	10	14	2	5	0.5012	2017	2.5	0.2506
1169	renata carvalho da silva	-0.0878	-0.1842	11	6	15	4	4	19	2022	1	4.75
1171	renata pardini hussne	-0.4365	-0.1955	18	6	12	2	0	0	2010	0	0
1172	renata santos	-0.022	-0.271	17	5	8	2	27	1.22	2007.5	13.5	0.61
1175	renata v. s. tavares	0.3321	0.9406	5	17	21	2	28	1.6383	2012.5	14	0.8192
1178	renato josé pires machado	1.8866	-0.3471	3	1	2	2	6	0.5772	2017.5	3	0.2886
1183	ricardo c. benine	-0.8213	0.0282	9	17	21	4	96	4.5142	2008.25	24	1.1286
1185	ricardo macedo corrêa e castro	-0.3827	-0.2454	18	2	4	3	17	1.0382	2016.6667	5.6667	0.3461
1187	richard ian samuels	0.2162	-0.3552	13	3	6	2	3	0.7254	2022	1.5	0.3627
1188	richard p. vari	-0.8345	0.0953	9	12	13	2	70	2.9657	2006	35	1.4828
1189	rita de cássia l. figueiredo-ribeiro	0.2667	-0.2516	8	6	9	2	53	3.5067	2009	26.5	1.7534
1190	rivetla édipo araújo cruz	-0.3834	0.1653	7	3	4	2	1	1.2418	2022.5	0.5	0.6209
1191	robert m. hughes	-0.6039	-0.373	2	7	9	2	24	10.1546	2021.5	12	5.0773
1193	roberta marques	2.0889	-0.4488	3	6	8	2	4	0.8256	2019	2	0.4128
1195	roberto esser dos reis	-0.7927	0.0072	9	27	37	5	136	11.0334	2010.8	27.2	2.2067
1199	robson josé de oliveira	0.4085	-0.1379	23	5	6	2	0	0	2014	0	0
1200	robson l. melo	-0.2035	0.493	10	10	13	2	68	3.0831	2007.5	34	1.5416
1203	rodney haulien oliveira viana	-0.1136	-0.1552	11	36	85	31	59	23.5737	2018.6452	1.9032	0.7604
1206	rodrigo bastian	-0.6007	-0.8391	19	6	13	3	10	3.4194	2019.6667	3.3333	1.1398
1207	rodrigo fernandes	-0.5242	-0.1034	6	12	22	7	190	19.3557	2016.8571	27.1429	2.7651
1208	rodrigo ferreira krüger	2.077	-0.3739	3	19	61	12	60	14.5984	2018	5	1.2165
1212	rodrigo ribeiro fidélis	0.6484	-0.2658	4	7	16	4	8	1.9459	2003	2	0.4865
1213	rodrigo vieira	1.903	-0.4547	3	2	3	2	0	0	2019.5	0	0
1214	roger paulo mormul	-0.7919	-0.3443	2	24	41	3	240	25.1111	2017	80	8.3704
1215	rogério mamoru suzuki	0.2086	-0.1881	8	17	52	16	196	19.392	2013.8125	12.25	1.212
1217	ronaldo fernando martins pinheiro	-0.5933	0.1386	9	3	6	2	23	1.0455	2006	11.5	0.5227
1218	ronaldo rodrigues coimbra	0.465	-0.2226	4	52	155	51	146	13.8429	2012.7843	2.8627	0.2714
1221	rosa maria dias	-0.6861	-0.2821	6	11	15	3	26	8.9237	2020.6667	8.6667	2.9746
1223	rosana mazzoni	-1.0489	-0.2308	14	18	35	2	0	0	2021	0	0
1226	rosete pescador	0.2181	-0.2332	8	10	34	9	175	13.2908	2011.2222	19.4444	1.4768
1227	rosildo mendes evangelista sobrinho	-0.0376	0.2238	1	2	4	2	1	0.4615	2020	0.5	0.2308
1228	rosimeire ribeiro antônio	-0.6597	-0.1484	6	5	7	2	131	3.8431	2009	65.5	1.9216
1231	rubens ribeiro da silva	0.7966	-0.2257	4	6	12	2	8	0.448	2011	4	0.224
1234	rômullo quirino de souza ferreira	-0.1459	-0.2672	11	4	8	2	2	0.2005	2017	1	0.1002
1247	sandro rostelato‐ferreira	0.5531	0.9573	5	10	14	2	5	0.5012	2017	2.5	0.2506
1248	sandro sidnei vargas de cristo	-0.1803	0.4215	29	2	2	2	0	0	2020	0	0
1252	sergio maia queiroz lima	-1.0209	-0.3351	14	18	35	2	0	0	2021	0	0
1255	shirley barbosa feitosa	-0.0724	0.3419	1	8	11	4	29	1.3963	2013.75	7.25	0.3491
1256	sidinei magela thomaz	-0.2282	-0.0926	8	4	8	4	207	10.144	2010.5	51.75	2.536
1258	silene lívia aires de oliveira	0.0713	-0.0415	8	9	9	2	0	0	2021.5	0	0
1259	silvia cristina fonseca de araújo	0.45	0.614	21	5	10	2	0	0	2023	0	0
1263	simone athayde	-0.272	0.0526	7	14	26	7	56	8.1678	2019.2857	8	1.1668
1267	simone santos oliveira barros	0.354	-0.3907	4	4	10	3	1	0.7857	2022	0.3333	0.2619
1271	solange de fátima lólis	-0.0775	-0.0068	11	23	36	16	41	2.833	2016.875	2.5625	0.1771
1272	solange fátima lólis	-0.0957	0.2596	1	6	7	3	61	3.5415	2013	20.3333	1.1805
